key,distance,patch,basis,rounds,method,prior,n,errors,mean_q,ece,brier,nll,kept_0.00,err_0.00,kept_0.05,err_0.05,kept_0.10,err_0.10,kept_0.20,err_0.20,kept_0.30,err_0.30,kept_0.50,err_0.50,kept_0.70,err_0.70
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,rl,20000,6703,0.19104255964539632,0.14410744035460366,0.22044292860424275,0.6752558106249419,20000,6703,19000,6225,18000,5658,16000,4558,14000,3449,10000,1972,6000,992
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,si1000,20000,5857,0.14325204723828472,0.14959795276171525,0.2158358904103874,0.7114102752747407,20000,5857,19000,5299,18000,4837,16000,3946,14000,3147,10000,1775,6000,713
d3_at_q8_5/Z/r50,3,q8_5,Z,50,mwpm_gap,rl,20000,5785,0.16772752967047916,0.12152247032952085,0.20692012114822209,0.641354308766317,20000,5785,19000,5340,18000,4870,16000,3922,14000,3143,10000,1770,6000,724
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,si1000,20000,6658,0.17594944249777236,0.1569505575022277,0.23324377698289064,0.7393699927465824,20000,6658,19000,6113,18000,5543,16000,4637,14000,3697,10000,2237,6000,1075
d3_at_q8_5/Z/r70,3,q8_5,Z,70,mwpm_gap,rl,20000,6581,0.20018597707840305,0.12886402292159696,0.2247603156844213,0.6775131094560841,20000,6581,19000,6129,18000,5618,16000,4682,14000,3710,10000,2240,6000,1091
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,si1000,20000,7820,0.20553125519037535,0.1854687448096247,0.2683296940747415,0.8242665761090747,20000,7820,19000,7280,18000,6754,16000,5791,14000,4810,10000,3035,6000,1579
d3_at_q8_5/Z/r90,3,q8_5,Z,90,mwpm_gap,rl,20000,7781,0.23083567683669184,0.15821432316330816,0.2574633531925084,0.7561296846472426,20000,7781,19000,7291,18000,6819,16000,5801,14000,4876,10000,3074,6000,1563
d3_at_q8_5/Z/r110,3,q8_5,Z,110,mwpm_gap,si1000,20000,8246,0.22657087280979557,0.18572912719020446,0.2772271294950311,0.8362620367019541,20000,8246,19000,7740,18000,7216,16000,6247,14000,5258,10000,3424,6000,1805
d3_at_q8_5/Z/r110,3,q8_5,Z,110,mwpm_gap,rl,20000,8176,0.24856447725803993,0.1602355227419601,0.2658543390848615,0.7720817073060017,20000,8176,19000,7700,18000,7216,16000,6216,14000,5293,10000,3396,6000,1817
d3_at_q8_5/Z/r130,3,q8_5,Z,130,mwpm_gap,si1000,20000,8901,0.2546457004905621,0.19040429950943788,0.28967121294623444,0.8540345392406647,20000,8901,19000,8386,18000,7877,16000,6866,14000,5889,10000,3937,6000,2143
d3_at_q8_5/Z/r130,3,q8_5,Z,130,mwpm_gap,rl,20000,8811,0.2776502846950094,0.16289971530499056,0.27692406794685237,0.7914419599425214,20000,8811,19000,8335,18000,7849,16000,6829,14000,5866,10000,3926,6000,2165
d3_at_q8_5/Z/r150,3,q8_5,Z,150,mwpm_gap,si1000,20000,9880,0.3199914633382312,0.1740085366617688,0.29623301049203893,0.8349440924405555,20000,9880,19000,9388,18000,8864,16000,7894,14000,6880,10000,4820,6000,2859
d3_at_q8_5/Z/r150,3,q8_5,Z,150,mwpm_gap,rl,20000,9905,0.3377489024385161,0.15750109756148395,0.28529738885934114,0.7905856904135052,20000,9905,19000,9394,18000,8902,16000,7899,14000,6882,10000,4889,6000,2871
d3_at_q8_5/Z/r170,3,q8_5,Z,170,mwpm_gap,si1000,20000,9331,0.29056955395871326,0.17598044604128674,0.2921326723713618,0.841878494565497,20000,9331,19000,8814,18000,8313,16000,7297,14000,6333,10000,4400,6000,2499
d3_at_q8_5/Z/r170,3,q8_5,Z,170,mwpm_gap,rl,20000,9233,0.3065769041394613,0.15507309586053866,0.2810682585443538,0.7915621124885888,20000,9233,19000,8778,18000,8290,16000,7294,14000,6326,10000,4395,6000,2493
d3_at_q8_5/Z/r190,3,q8_5,Z,190,mwpm_gap,si1000,20000,9671,0.31919553807446926,0.16435446192553077,0.29277968611452204,0.8254412648866452,20000,9671,19000,9172,18000,8691,16000,7706,14000,6727,10000,4784,6000,2748
d3_at_q8_5/Z/r190,3,q8_5,Z,190,mwpm_gap,rl,20000,9713,0.3360023708685672,0.14964762913143273,0.2808300252990644,0.780291948061035,20000,9713,19000,9216,18000,8731,16000,7709,14000,6694,10000,4712,6000,2757
d3_at_q8_5/Z/r210,3,q8_5,Z,210,mwpm_gap,si1000,20000,9763,0.3108440274045363,0.1773059725954637,0.2948598432705639,0.8356544385705018,20000,9763,19000,9247,18000,8736,16000,7725,14000,6694,10000,4714,6000,2709
d3_at_q8_5/Z/r210,3,q8_5,Z,210,mwpm_gap,rl,20000,9675,0.3284349480849059,0.15531505191509412,0.2819468115933136,0.7860266697875354,20000,9675,19000,9180,18000,8682,16000,7717,14000,6711,10000,4668,6000,2679
d3_at_q8_5/Z/r230,3,q8_5,Z,230,mwpm_gap,si1000,20000,9655,0.3220757358364809,0.1606742641635191,0.29008064310325943,0.8188741737560874,20000,9655,19000,9144,18000,8624,16000,7632,14000,6653,10000,4725,6000,2728
d3_at_q8_5/Z/r230,3,q8_5,Z,230,mwpm_gap,rl,20000,9587,0.3350041968697315,0.14434580313026849,0.27942573765031764,0.7773713662873519,20000,9587,19000,9092,18000,8612,16000,7651,14000,6647,10000,4674,6000,2751
d3_at_q8_5/Z/r250,3,q8_5,Z,250,mwpm_gap,si1000,20000,9811,0.3288052620097147,0.1617447379902853,0.2923590663397834,0.8213783869224338,20000,9811,19000,9321,18000,8800,16000,7796,14000,6836,10000,4831,6000,2847
d3_at_q8_5/Z/r250,3,q8_5,Z,250,mwpm_gap,rl,20000,9848,0.3401027671901834,0.15229723280981658,0.2830308893897549,0.7839448743343094,20000,9848,19000,9349,18000,8858,16000,7851,14000,6854,10000,4858,6000,2842
d3_at_q8_9/X/r01,3,q8_9,X,1,mwpm_gap,si1000,20000,326,0.0029865198317422428,0.01331459983087994,0.015184914593519642,0.07239915682855066,20000,326,19000,123,18000,57,16000,3,14000,3,10000,3,6000,1
d3_at_q8_9/X/r01,3,q8_9,X,1,mwpm_gap,rl,20000,328,0.004226599826677556,0.012176219691774091,0.014933537575599797,0.072239883203333,20000,328,19000,237,18000,73,16000,3,14000,2,10000,1,6000,1
d3_at_q8_9/X/r01,3,q8_9,X,1,exact,si1000,20000,326,0.003279217077137242,0.01302295112895903,0.015034376663646444,0.0700969967765096,20000,326,19000,240,18000,33,16000,3,14000,3,10000,3,6000,2
d3_at_q8_9/X/r01,3,q8_9,X,1,exact,rl,20000,327,0.004667094752430604,0.01169003748264943,0.014802187156539793,0.06878193316172798,20000,327,19000,229,18000,30,16000,3,14000,3,10000,1,6000,1
d3_at_q8_9/X/r10,3,q8_9,X,10,mwpm_gap,si1000,20000,2648,0.05444141641944733,0.07795858358055266,0.1045048601021312,0.4209996926084192,20000,2648,19000,2111,18000,1667,16000,1228,14000,956,10000,454,6000,122
d3_at_q8_9/X/r10,3,q8_9,X,10,mwpm_gap,rl,20000,2555,0.0727612526955498,0.054988747304450206,0.09958908744493145,0.3491485344761483,20000,2555,19000,2056,18000,1659,16000,1204,14000,908,10000,413,6000,139
d3_at_q8_9/X/r30,3,q8_9,X,30,mwpm_gap,si1000,20000,6503,0.1455585644628111,0.1795914355371889,0.23618383035365387,0.8154595873956738,20000,6503,19000,5959,18000,5423,16000,4393,14000,3515,10000,2049,6000,1022
d3_at_q8_9/X/r30,3,q8_9,X,30,mwpm_gap,rl,20000,6345,0.17267026652057474,0.14457973347942524,0.2224955386874609,0.6841590579786424,20000,6345,19000,5831,18000,5302,16000,4343,14000,3486,10000,2033,6000,1041
d3_at_q8_9/X/r50,3,q8_9,X,50,mwpm_gap,si1000,20000,7709,0.19347908718332177,0.19197091281667822,0.2683561772522887,0.8704724501442408,20000,7709,19000,7220,18000,6690,16000,5673,14000,4656,10000,2947,6000,1529
d3_at_q8_9/X/r50,3,q8_9,X,50,mwpm_gap,rl,20000,7548,0.21640416946081417,0.16099583053918584,0.2542598817581061,0.7512486896916547,20000,7548,19000,7069,18000,6577,16000,5531,14000,4641,10000,2965,6000,1510
d3_at_q8_9/X/r70,3,q8_9,X,70,mwpm_gap,si1000,20000,8826,0.23917215461174454,0.20212784538825546,0.2930241120635652,0.9018021800040417,20000,8826,19000,8306,18000,7783,16000,6768,14000,5760,10000,3848,6000,2109
d3_at_q8_9/X/r70,3,q8_9,X,70,mwpm_gap,rl,20000,8719,0.25797749137534165,0.17797250862465835,0.27946638847822025,0.7995824307775969,20000,8719,19000,8252,18000,7751,16000,6720,14000,5722,10000,3779,6000,2108
d3_at_q8_9/X/r90,3,q8_9,X,90,mwpm_gap,si1000,20000,9532,0.27900664461387936,0.1975933553861206,0.30089300467812835,0.8923573967958939,20000,9532,19000,9012,18000,8486,16000,7452,14000,6433,10000,4439,6000,2544
d3_at_q8_9/X/r90,3,q8_9,X,90,mwpm_gap,rl,20000,9375,0.29221781212486314,0.18051100764294947,0.2893466921644747,0.8113833514015961,20000,9375,19000,8900,18000,8449,16000,7418,14000,6391,10000,4427,6000,2561
d3_at_q8_9/X/r110,3,q8_9,X,110,mwpm_gap,si1000,20000,9592,0.2996281149299551,0.17997188507004486,0.29623479188353313,0.862218908077195,20000,9592,19000,9089,18000,8614,16000,7617,14000,6563,10000,4575,6000,2636
d3_at_q8_9/X/r110,3,q8_9,X,110,mwpm_gap,rl,20000,9547,0.3080016855401184,0.16934831445988158,0.28768089823562476,0.8002588832051156,20000,9547,19000,9051,18000,8572,16000,7558,14000,6554,10000,4565,6000,2646
d3_at_q8_9/X/r130,3,q8_9,X,130,mwpm_gap,si1000,20000,9709,0.3224300133133049,0.16301998668669512,0.29145055161682126,0.8336395872816809,20000,9709,19000,9212,18000,8732,16000,7715,14000,6723,10000,4734,6000,2768
d3_at_q8_9/X/r130,3,q8_9,X,130,mwpm_gap,rl,20000,9697,0.32712582267636775,0.15772417732363223,0.2848186936288552,0.7871413022167371,20000,9697,19000,9180,18000,8705,16000,7724,14000,6708,10000,4730,6000,2770
d3_at_q8_9/X/r150,3,q8_9,X,150,mwpm_gap,si1000,20000,9989,0.3427862107074117,0.15666378929258826,0.2872183006144591,0.808394109482884,20000,9989,19000,9481,18000,8974,16000,7951,14000,6894,10000,4861,6000,2863
d3_at_q8_9/X/r150,3,q8_9,X,150,mwpm_gap,rl,20000,9847,0.34616279340802136,0.14618720659197865,0.2820856267044597,0.7746151293329584,20000,9847,19000,9331,18000,8835,16000,7867,14000,6862,10000,4868,6000,2893
d3_at_q8_9/X/r170,3,q8_9,X,170,mwpm_gap,si1000,20000,9902,0.3541886259358589,0.1409113740641411,0.2825934046883096,0.7913549006670979,20000,9902,19000,9395,18000,8890,16000,7903,14000,6915,10000,4904,6000,2877
d3_at_q8_9/X/r170,3,q8_9,X,170,mwpm_gap,rl,20000,9818,0.3552175105619498,0.13568248943805025,0.2785478020792601,0.7641404662280663,20000,9818,19000,9306,18000,8812,16000,7817,14000,6846,10000,4867,6000,2891
d3_at_q8_9/X/r190,3,q8_9,X,190,mwpm_gap,si1000,20000,10072,0.36531566380093,0.13828433619907,0.28086603025401513,0.7814169671278345,20000,10072,19000,9576,18000,9088,16000,8068,14000,7065,10000,4989,6000,2913
d3_at_q8_9/X/r190,3,q8_9,X,190,mwpm_gap,rl,20000,9958,0.3650146905878111,0.13288530941218893,0.27694758523292307,0.7588764185256552,20000,9958,19000,9438,18000,8920,16000,7921,14000,6926,10000,4912,6000,2921
d3_at_q8_9/X/r210,3,q8_9,X,210,mwpm_gap,si1000,20000,9933,0.3776084323863358,0.1190415676136642,0.27544452958927024,0.7650091722446806,20000,9933,19000,9427,18000,8939,16000,7945,14000,6946,10000,4962,6000,2942
d3_at_q8_9/X/r210,3,q8_9,X,210,mwpm_gap,rl,20000,10005,0.37603563932307965,0.12421436067692034,0.27448280032521366,0.7513390506677837,20000,10005,19000,9509,18000,9002,16000,7966,14000,6947,10000,4954,6000,2949
d3_at_q8_9/X/r230,3,q8_9,X,230,mwpm_gap,si1000,20000,9993,0.3863696889151818,0.11328031108481819,0.27281903513888633,0.7546497706610182,20000,9993,19000,9486,18000,9012,16000,8008,14000,6966,10000,5023,6000,3012
d3_at_q8_9/X/r230,3,q8_9,X,230,mwpm_gap,rl,20000,10031,0.3853725662280624,0.11617743377193765,0.27264419239594256,0.7459888149574737,20000,10031,19000,9542,18000,9009,16000,8012,14000,6982,10000,4992,6000,3034
d3_at_q8_9/X/r250,3,q8_9,X,250,mwpm_gap,si1000,20000,9862,0.39284822349792753,0.10025177650207247,0.2677837845256371,0.7403751229873056,20000,9862,19000,9394,18000,8913,16000,7881,14000,6892,10000,4906,6000,2947
d3_at_q8_9/X/r250,3,q8_9,X,250,mwpm_gap,rl,20000,9940,0.39109802286347684,0.10590197713652322,0.2688001209720072,0.736574479866011,20000,9940,19000,9440,18000,8948,16000,7989,14000,6981,10000,4925,6000,2932
d3_at_q8_9/Z/r01,3,q8_9,Z,1,mwpm_gap,si1000,20000,112,0.002942716829590982,0.0026586384232166224,0.004755896313638196,0.021169723035720876,20000,112,19000,46,18000,13,16000,0,14000,0,10000,0,6000,0
d3_at_q8_9/Z/r01,3,q8_9,Z,1,mwpm_gap,rl,20000,114,0.004246279524849857,0.001458300264603612,0.0047758527606490166,0.02027416181748323,20000,114,19000,35,18000,15,16000,0,14000,0,10000,0,6000,0
d3_at_q8_9/Z/r01,3,q8_9,Z,1,exact,si1000,20000,112,0.0032721725190892727,0.002330701306494949,0.004671867323311717,0.020395365784262792,20000,112,19000,44,18000,16,16000,0,14000,0,10000,0,6000,0
d3_at_q8_9/Z/r01,3,q8_9,Z,1,exact,rl,20000,115,0.004891162893795291,0.0008710471941707382,0.004702195408585622,0.019675871423890188,20000,115,19000,31,18000,16,16000,0,14000,0,10000,0,6000,0
d3_at_q8_9/Z/r10,3,q8_9,Z,10,mwpm_gap,si1000,20000,2321,0.05674447161761375,0.05930552838238624,0.08983521896028515,0.3337818077385191,20000,2321,19000,1823,18000,1426,16000,945,14000,622,10000,241,6000,59
d3_at_q8_9/Z/r10,3,q8_9,Z,10,mwpm_gap,rl,20000,2187,0.09082301497732966,0.022819671067913896,0.08551834417488095,0.2923345155408385,20000,2187,19000,1775,18000,1435,16000,1057,14000,721,10000,227,6000,50
d3_at_q8_9/Z/r30,3,q8_9,Z,30,mwpm_gap,si1000,20000,5465,0.13294130547900038,0.14030869452099964,0.20134200602774935,0.6726298295681316,20000,5465,19000,4859,18000,4445,16000,3467,14000,2803,10000,1601,6000,672
d3_at_q8_9/Z/r30,3,q8_9,Z,30,mwpm_gap,rl,20000,5319,0.19430415863775494,0.07164584136224507,0.1849746680156846,0.5642133156337803,20000,5319,19000,4811,18000,4314,16000,3413,14000,2773,10000,1712,6000,778
d3_at_q8_9/Z/r50,3,q8_9,Z,50,mwpm_gap,si1000,20000,7218,0.18653209907993545,0.17436790092006454,0.25311396046515244,0.7910536150028203,20000,7218,19000,6660,18000,6107,16000,5272,14000,4259,10000,2598,6000,1356
d3_at_q8_9/Z/r50,3,q8_9,Z,50,mwpm_gap,rl,20000,7089,0.24710588326717278,0.10734411673282718,0.2324722385677931,0.6735115450869019,20000,7089,19000,6598,18000,6082,16000,5208,14000,4218,10000,2776,6000,1508
d3_at_q8_9/Z/r70,3,q8_9,Z,70,mwpm_gap,si1000,20000,8425,0.2316422292178357,0.18960777078216434,0.2820280953434541,0.8436074784250188,20000,8425,19000,7902,18000,7382,16000,6402,14000,5448,10000,3580,6000,1876
d3_at_q8_9/Z/r70,3,q8_9,Z,70,mwpm_gap,rl,20000,8397,0.2857757096300102,0.1340742903699898,0.2593270953685125,0.726863264924996,20000,8397,19000,7903,18000,7405,16000,6434,14000,5455,10000,3538,6000,1980
d3_at_q8_9/Z/r90,3,q8_9,Z,90,mwpm_gap,si1000,20000,9118,0.26768178431256967,0.18821821568743033,0.2940206732205356,0.85405673331093,20000,9118,19000,8596,18000,8077,16000,7089,14000,6141,10000,4163,6000,2338
d3_at_q8_9/Z/r90,3,q8_9,Z,90,mwpm_gap,rl,20000,9105,0.31119536931560426,0.14405463068439575,0.27226679449433994,0.7516321186696485,20000,9105,19000,8601,18000,8113,16000,7112,14000,6169,10000,4172,6000,2379
d3_at_q8_9/Z/r110,3,q8_9,Z,110,mwpm_gap,si1000,20000,9535,0.2919802950270534,0.18509110413738214,0.2986006614264653,0.8531952451759535,20000,9535,19000,9007,18000,8515,16000,7534,14000,6563,10000,4579,6000,2607
d3_at_q8_9/Z/r110,3,q8_9,Z,110,mwpm_gap,rl,20000,9516,0.3313199503581815,0.14448004964181843,0.27632192535389616,0.7579050463489898,20000,9516,19000,9014,18000,8521,16000,7547,14000,6513,10000,4543,6000,2642
d3_at_q8_9/Z/r130,3,q8_9,Z,130,mwpm_gap,si1000,20000,9780,0.3110602647946331,0.1779397352053669,0.29774471669414915,0.8413507957164708,20000,9780,19000,9273,18000,8786,16000,7776,14000,6780,10000,4803,6000,2764
d3_at_q8_9/Z/r130,3,q8_9,Z,130,mwpm_gap,rl,20000,9783,0.34553468373861496,0.14361531626138505,0.2781181841374734,0.7604324757319828,20000,9783,19000,9271,18000,8770,16000,7752,14000,6737,10000,4795,6000,2772
d3_at_q8_9/Z/r150,3,q8_9,Z,150,mwpm_gap,si1000,20000,9753,0.33139635956330965,0.15625364043669032,0.28894746991755255,0.8090900796362108,20000,9753,19000,9254,18000,8745,16000,7729,14000,6679,10000,4773,6000,2792
d3_at_q8_9/Z/r150,3,q8_9,Z,150,mwpm_gap,rl,20000,9744,0.3564823363303688,0.13071766366963114,0.2745367958649091,0.750887268812664,20000,9744,19000,9263,18000,8771,16000,7762,14000,6758,10000,4777,6000,2805
d3_at_q8_9/Z/r170,3,q8_9,Z,170,mwpm_gap,si1000,20000,9816,0.3524526067663779,0.13834739323362213,0.2831536148455967,0.7850864861134979,20000,9816,19000,9324,18000,8835,16000,7838,14000,6850,10000,4882,6000,2921
d3_at_q8_9/Z/r170,3,q8_9,Z,170,mwpm_gap,rl,20000,9951,0.3766909960016301,0.12085900399836993,0.27124324312403403,0.7420064268101234,20000,9951,19000,9430,18000,8916,16000,7888,14000,6872,10000,4887,6000,2851
d3_at_q8_9/Z/r190,3,q8_9,Z,190,mwpm_gap,si1000,20000,9871,0.35761273308123137,0.13593726691876862,0.28159553852787683,0.7807936909892811,20000,9871,19000,9387,18000,8884,16000,7802,14000,6837,10000,4862,6000,2858
d3_at_q8_9/Z/r190,3,q8_9,Z,190,mwpm_gap,rl,20000,9856,0.37637169517475266,0.11642830482524735,0.2711151591483108,0.7416769407872531,20000,9856,19000,9369,18000,8862,16000,7880,14000,6875,10000,4889,6000,2870
d3_at_q8_9/Z/r210,3,q8_9,Z,210,mwpm_gap,si1000,20000,10037,0.3772493966423761,0.12460060335762393,0.2794720409057377,0.7698470207444585,20000,10037,19000,9539,18000,9047,16000,8057,14000,7063,10000,5104,6000,3023
d3_at_q8_9/Z/r210,3,q8_9,Z,210,mwpm_gap,rl,20000,9984,0.3885782946235168,0.11062170537648323,0.2704165025344567,0.7394027113519384,20000,9984,19000,9475,18000,8989,16000,7992,14000,7003,10000,4997,6000,3006
d3_at_q8_9/Z/r230,3,q8_9,Z,230,mwpm_gap,si1000,20000,10158,0.3812663153099834,0.12663368469001662,0.2785923352872596,0.7666823090583593,20000,10158,19000,9639,18000,9147,16000,8126,14000,7124,10000,5074,6000,3044
d3_at_q8_9/Z/r230,3,q8_9,Z,230,mwpm_gap,rl,20000,10053,0.3944674634393905,0.10818253656060947,0.2687053929412726,0.7353283225057811,20000,10053,19000,9565,18000,9048,16000,8017,14000,7018,10000,4991,6000,3007
d3_at_q8_9/Z/r250,3,q8_9,Z,250,mwpm_gap,si1000,20000,10027,0.3956717295673338,0.10567827043266625,0.27129912835684156,0.7462134319110997,20000,10027,19000,9538,18000,9039,16000,8020,14000,7018,10000,4997,6000,3005
d3_at_q8_9/Z/r250,3,q8_9,Z,250,mwpm_gap,rl,20000,9968,0.4040460493425485,0.09466481254854509,0.26471723476373815,0.7259772133448856,20000,9968,19000,9502,18000,8998,16000,7984,14000,6996,10000,4950,6000,2937
d5_at_q4_7/X/r01,5,q4_7,X,1,mwpm_gap,si1000,20000,58,0.0013234947152492365,0.0015767746173035028,0.002518151814415164,0.011846531627465653,20000,58,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/X/r01,5,q4_7,X,1,mwpm_gap,rl,20000,54,0.001786376811518021,0.0009160744663761117,0.0023081290962481257,0.009228241420596356,20000,54,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/X/r01,5,q4_7,X,1,exact,si1000,20000,55,0.001405965253228781,0.0013448352415464278,0.0024541633175526045,0.010859182440288386,20000,55,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/X/r01,5,q4_7,X,1,exact,rl,20000,53,0.001959499083498957,0.0006961042106187754,0.002229540006169788,0.008709493321247729,20000,53,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
d5_at_q4_7/X/r10,5,q4_7,X,10,mwpm_gap,si1000,20000,1039,0.025581890463308225,0.026368144641358157,0.041347398614841914,0.163552830102454,20000,1039,19000,630,18000,413,16000,177,14000,80,10000,12,6000,2
d5_at_q4_7/X/r10,5,q4_7,X,10,mwpm_gap,rl,20000,1025,0.03396905928181014,0.017281757472650722,0.039371527850358905,0.14120723340382516,20000,1025,19000,615,18000,401,16000,158,14000,70,10000,9,6000,2
d5_at_q4_7/X/r30,5,q4_7,X,30,mwpm_gap,si1000,20000,3310,0.08110833269410365,0.08439166730589634,0.12660648348171621,0.4551576399450117,20000,3310,19000,2832,18000,2392,16000,1664,14000,1119,10000,455,6000,113
d5_at_q4_7/X/r30,5,q4_7,X,30,mwpm_gap,rl,20000,3197,0.10140912407093318,0.058440875929066806,0.11908853063154075,0.3969492927057683,20000,3197,19000,2731,18000,2308,16000,1627,14000,1083,10000,432,6000,115
d5_at_q4_7/X/r50,5,q4_7,X,50,mwpm_gap,si1000,20000,4525,0.1136344147324356,0.11261558526756435,0.16660739212453538,0.5633675731061311,20000,4525,19000,4022,18000,3549,16000,2676,14000,1939,10000,929,6000,290
d5_at_q4_7/X/r50,5,q4_7,X,50,mwpm_gap,rl,20000,4317,0.14054809049972758,0.07630819084494213,0.15610973184152602,0.49608485243453543,20000,4317,19000,3875,18000,3435,16000,2610,14000,1907,10000,894,6000,273
d5_at_q4_7/X/r70,5,q4_7,X,70,mwpm_gap,si1000,20000,6266,0.16146051753185006,0.15183948246814993,0.22596954097075453,0.727387380695502,20000,6266,19000,5785,18000,5318,16000,4420,14000,3539,10000,1984,6000,780
d5_at_q4_7/X/r70,5,q4_7,X,70,mwpm_gap,rl,20000,6099,0.19276279572077784,0.1121872042792221,0.210888276849352,0.642349705939767,20000,6099,19000,5608,18000,5158,16000,4289,14000,3413,10000,1944,6000,770
d5_at_q4_7/X/r90,5,q4_7,X,90,mwpm_gap,si1000,20000,7015,0.1855271256463909,0.16522287435360908,0.24453976622064227,0.7683495760372682,20000,7015,19000,6551,18000,6045,16000,5074,14000,4119,10000,2449,6000,1153
d5_at_q4_7/X/r90,5,q4_7,X,90,mwpm_gap,rl,20000,6928,0.22007491731581794,0.12632508268418208,0.23018257799703742,0.6865513830880519,20000,6928,19000,6440,18000,5934,16000,4976,14000,4083,10000,2430,6000,1105
d5_at_q4_7/X/r110,5,q4_7,X,110,mwpm_gap,si1000,20000,7925,0.2198005770139697,0.17644942298603028,0.2670775259441388,0.8094860906235828,20000,7925,19000,7425,18000,6912,16000,5930,14000,5017,10000,3172,6000,1593
d5_at_q4_7/X/r110,5,q4_7,X,110,mwpm_gap,rl,20000,7815,0.25515442626116475,0.1355955737388352,0.2511033301088258,0.7311762508549008,20000,7815,19000,7345,18000,6854,16000,5903,14000,4927,10000,3112,6000,1564
d5_at_q4_7/X/r130,5,q4_7,X,130,mwpm_gap,si1000,20000,8247,0.22957374550009205,0.18277625449990798,0.2740630833250207,0.8239632869392437,20000,8247,19000,7748,18000,7254,16000,6273,14000,5283,10000,3401,6000,1710
d5_at_q4_7/X/r130,5,q4_7,X,130,mwpm_gap,rl,20000,8085,0.26385006142866735,0.14039993857133262,0.2562347021311487,0.7409884372230805,20000,8085,19000,7571,18000,7076,16000,6096,14000,5128,10000,3312,6000,1690
d5_at_q4_7/X/r150,5,q4_7,X,150,mwpm_gap,si1000,20000,8587,0.24436139045824748,0.18498860954175253,0.28212656468767733,0.8341934788998764,20000,8587,19000,8081,18000,7601,16000,6641,14000,5656,10000,3745,6000,1980
d5_at_q4_7/X/r150,5,q4_7,X,150,mwpm_gap,rl,20000,8475,0.27985129992267055,0.1438987000773294,0.26443153143659703,0.7562391578120286,20000,8475,19000,7998,18000,7499,16000,6496,14000,5522,10000,3648,6000,1921
d5_at_q4_7/X/r170,5,q4_7,X,170,mwpm_gap,si1000,20000,9012,0.2678314221358392,0.1827685778641608,0.284525139059729,0.8251299259494713,20000,9012,19000,8496,18000,7988,16000,7017,14000,5970,10000,4006,6000,2181
d5_at_q4_7/X/r170,5,q4_7,X,170,mwpm_gap,rl,20000,8967,0.3024078315003028,0.14594216849969713,0.27034677399139084,0.7646776249729825,20000,8967,19000,8462,18000,7939,16000,6959,14000,5923,10000,4000,6000,2203
d5_at_q4_7/X/r190,5,q4_7,X,190,mwpm_gap,si1000,20000,9234,0.2856661134589375,0.17603388654106253,0.2886859757060015,0.8282579301597017,20000,9234,19000,8760,18000,8243,16000,7273,14000,6252,10000,4306,6000,2437
d5_at_q4_7/X/r190,5,q4_7,X,190,mwpm_gap,rl,20000,9176,0.3197666029857436,0.1399034246942406,0.27353535365117665,0.7672636545614281,20000,9176,19000,8710,18000,8212,16000,7234,14000,6232,10000,4288,6000,2387
d5_at_q4_7/X/r210,5,q4_7,X,210,mwpm_gap,si1000,20000,9206,0.28421404126430433,0.17608595873569566,0.28835229822609765,0.826276122092494,20000,9206,19000,8680,18000,8185,16000,7194,14000,6256,10000,4333,6000,2435
d5_at_q4_7/X/r210,5,q4_7,X,210,mwpm_gap,rl,20000,9156,0.31765911652519563,0.1401408834748043,0.2722277195283721,0.7630436234931672,20000,9156,19000,8646,18000,8166,16000,7172,14000,6185,10000,4232,6000,2352
d5_at_q4_7/X/r230,5,q4_7,X,230,mwpm_gap,si1000,20000,9364,0.2955042275353605,0.17269577246463955,0.28832726178488194,0.8207684263509938,20000,9364,19000,8858,18000,8377,16000,7372,14000,6381,10000,4420,6000,2535
d5_at_q4_7/X/r230,5,q4_7,X,230,mwpm_gap,rl,20000,9327,0.32920387241985666,0.1371461275801434,0.27337815847387115,0.7628152215029367,20000,9327,19000,8830,18000,8351,16000,7363,14000,6373,10000,4371,6000,2433
d5_at_q4_7/X/r250,5,q4_7,X,250,mwpm_gap,si1000,20000,9405,0.301767125455702,0.168482874544298,0.286707316608979,0.8111902688869375,20000,9405,19000,8901,18000,8415,16000,7441,14000,6420,10000,4455,6000,2534
d5_at_q4_7/X/r250,5,q4_7,X,250,mwpm_gap,rl,20000,9305,0.33468564694059205,0.13056435305940792,0.2711839051848705,0.7552640427035578,20000,9305,19000,8817,18000,8314,16000,7375,14000,6373,10000,4405,6000,2442
d5_at_q4_7/Z/r01,5,q4_7,Z,1,mwpm_gap,si1000,20000,27,0.0007852238564452735,0.0005649881324527052,0.0011226772871660241,0.005009336545695692,20000,27,19000,0,18000,0,16000,0,14000,0,10000,0,6000,0
