axis,source,target,distance,basis,rounds,patch,method,prior,calibrator,ece,nll
patch,d3_at_q4_9/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.03779055278265131,0.5396940364232999
patch,d3_at_q6_11/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,platt,0.02226246819308596,0.5366224400168342
patch,d3_at_q6_11/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.02007840447267826,0.5359385642099745
patch,d3_at_q6_7/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,platt,0.0668175284493556,0.550804527319008
patch,d3_at_q6_7/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.06285360956553496,0.548621371727967
patch,d3_at_q8_5/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,platt,0.0280317589512028,0.5376518799986749
patch,d3_at_q8_5/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.02967715310419347,0.539035801883399
patch,d3_at_q8_9/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,platt,0.06642972420621839,0.5515923309812114
patch,d3_at_q8_9/X/r50,d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.06399906388497584,0.5514667207720428
pooled,pool:d3/X/r50 without q6_3 (8 patches),d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,platt,0.03139585323749506,0.5381434615514472
pooled,pool:d3/X/r50 without q6_3 (8 patches),d3_at_q6_3/X/r50,3,X,50,q6_3,mwpm_gap,si1000,isotonic,0.03179020680826273,0.5381373632245833
same,d3_at_q6_3/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0004269025680310476,0.009260801756635805
same,d3_at_q6_3/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0002819290404185485,0.009324681856147094
sim,sim:d3_at_q6_3/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0007980568488751921,0.009396360109028671
sim,sim:d3_at_q6_3/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.000720447431603115,0.010481455041000372
basis,d3_at_q6_3/X/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.000836777987246128,0.009678017721625775
basis,d3_at_q6_3/X/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0013709597795332166,0.0100046376926389
patch,d3_at_q10_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0018426094067363669,0.009957314206240428
patch,d3_at_q10_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.002083328049410902,0.010099128631963326
patch,d3_at_q2_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.002237302868968646,0.010073044241728618
patch,d3_at_q2_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0026997600665395454,0.010786922242874522
patch,d3_at_q4_5/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.00022438811168390099,0.00930345910058447
patch,d3_at_q4_5/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0008089596830879683,0.009507417470066806
patch,d3_at_q4_9/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0009113611290182627,0.009593606102005277
patch,d3_at_q4_9/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0009549646937367949,0.009531551932780928
patch,d3_at_q6_11/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.00014212748368688176,0.009597274771860467
patch,d3_at_q6_11/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.00028270258137913946,0.009558718631686986
patch,d3_at_q6_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.001738055076593412,0.009855045326304056
patch,d3_at_q6_7/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0016099090736503457,0.009665938752229718
patch,d3_at_q8_5/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,9.78134254958118e-05,0.009429694150494366
patch,d3_at_q8_5/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.00041017690284216485,0.009245213502310265
patch,d3_at_q8_9/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0007619447455331437,0.009357725099192091
patch,d3_at_q8_9/Z/r01,d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0007345884507189305,0.009298386723104318
pooled,pool:d3/Z/r1 without q6_3 (8 patches),d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,platt,0.0010314553291340296,0.009574624431515577
pooled,pool:d3/Z/r1 without q6_3 (8 patches),d3_at_q6_3/Z/r01,3,Z,1,q6_3,mwpm_gap,si1000,isotonic,0.0011522871723816915,0.009549422293125297
same,d3_at_q6_3/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.005491266043225016,0.17319693632647057
same,d3_at_q6_3/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.0037552665132048533,0.17182659175217765
sim,sim:d3_at_q6_3/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.027015056553290343,0.18703388949502237
sim,sim:d3_at_q6_3/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.025936139500212833,0.18910000422371814
basis,d3_at_q6_3/X/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.006066893546215967,0.17326899525762074
basis,d3_at_q6_3/X/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.01063021987642834,0.18185208073833328
patch,d3_at_q10_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.009701660196305674,0.17393776129440916
patch,d3_at_q10_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.011273451907465454,0.17645822817379608
patch,d3_at_q2_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.006095632335932116,0.17333909729952973
patch,d3_at_q2_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.009046583957797694,0.17394183039854036
patch,d3_at_q4_5/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.008058717690604641,0.17363929342549564
patch,d3_at_q4_5/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.00924803762247116,0.17392619459934025
patch,d3_at_q4_9/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.00487610648135856,0.17324589821495634
patch,d3_at_q4_9/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.006322387011424454,0.1731530601485902
patch,d3_at_q6_11/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.006553348667827055,0.1733390880680543
patch,d3_at_q6_11/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.0094011281366949,0.17331539905476057
patch,d3_at_q6_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.009636391274250514,0.17423914913531388
patch,d3_at_q6_7/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.010282992226745535,0.17553683788839625
patch,d3_at_q8_5/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.005391461545063993,0.17314441276265674
patch,d3_at_q8_5/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.009276311696918602,0.1730006898402064
patch,d3_at_q8_9/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.013744549846009094,0.17531239067010254
patch,d3_at_q8_9/Z/r10,d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.014567008700355535,0.1755806777292406
pooled,pool:d3/Z/r10 without q6_3 (8 patches),d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,platt,0.007228185599129709,0.17352047237806292
pooled,pool:d3/Z/r10 without q6_3 (8 patches),d3_at_q6_3/Z/r10,3,Z,10,q6_3,mwpm_gap,si1000,isotonic,0.007642486235959619,0.17322702821241176
same,d3_at_q6_3/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.020172171038483202,0.47045645009688414
same,d3_at_q6_3/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.00970917105866177,0.46761093500269924
sim,sim:d3_at_q6_3/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.09938564713864365,0.5397020361252203
sim,sim:d3_at_q6_3/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.10546212226251257,0.5501543691356958
basis,d3_at_q6_3/X/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.02117471441393342,0.47066026576127057
basis,d3_at_q6_3/X/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.024581054849631415,0.47417968433441127
patch,d3_at_q10_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.028315697458451323,0.4720547459505301
patch,d3_at_q10_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.028980620224039688,0.47229580792274745
patch,d3_at_q2_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.029719231671782125,0.47239832975517376
patch,d3_at_q2_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.028227273126633017,0.47367296156080935
patch,d3_at_q4_5/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.029416584937104653,0.4722472759959983
patch,d3_at_q4_5/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.029087935150881483,0.4751413527771795
patch,d3_at_q4_9/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.02744835213961251,0.47210417941098476
patch,d3_at_q4_9/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.02195808932464872,0.4736513623236053
patch,d3_at_q6_11/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.019575765106427744,0.4703857877230975
patch,d3_at_q6_11/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.02670255815697831,0.4714656445447563
patch,d3_at_q6_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.018810816858216114,0.4703751159655485
patch,d3_at_q6_7/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.027511875781780944,0.47130553567718925
patch,d3_at_q8_5/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.040589158728952454,0.47581803790125365
patch,d3_at_q8_5/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.038101984281679956,0.47695937486850115
patch,d3_at_q8_9/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.024695970811278462,0.4716890446480428
patch,d3_at_q8_9/Z/r30,d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.026503666149151024,0.475179917922272
pooled,pool:d3/Z/r30 without q6_3 (8 patches),d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,platt,0.019910448928665687,0.4704301409666582
pooled,pool:d3/Z/r30 without q6_3 (8 patches),d3_at_q6_3/Z/r30,3,Z,30,q6_3,mwpm_gap,si1000,isotonic,0.017372976797399835,0.47070860108125234
same,d3_at_q6_3/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.01758769675407337,0.5260626599130789
same,d3_at_q6_3/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.009288018901459564,0.5251387409200494
sim,sim:d3_at_q6_3/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.10209993983717801,0.5931304232911587
sim,sim:d3_at_q6_3/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.10243880907870019,0.5983671592027873
basis,d3_at_q6_3/X/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.019322375196579415,0.5268467799588281
basis,d3_at_q6_3/X/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.016747482271533255,0.5282938068628117
patch,d3_at_q10_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.02064275323449624,0.5266586965253408
patch,d3_at_q10_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.025043820928594623,0.5269802358019677
patch,d3_at_q2_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.01574139775770112,0.5258482810606278
patch,d3_at_q2_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.01775765473462847,0.5259811759591239
patch,d3_at_q4_5/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.014510687405347774,0.5258865815802329
patch,d3_at_q4_5/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.012201811231134256,0.5257012754172842
patch,d3_at_q4_9/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.02070528122152009,0.5264844258882198
patch,d3_at_q4_9/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.023745198753272162,0.5275074978714116
patch,d3_at_q6_11/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.020833811586923948,0.5272883329723541
patch,d3_at_q6_11/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.020327226400134915,0.5269512864765632
patch,d3_at_q6_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.028507841464478982,0.5296073591902234
patch,d3_at_q6_7/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.029948094101664043,0.5299567556741253
patch,d3_at_q8_5/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.022303803712985674,0.5273575233609367
patch,d3_at_q8_5/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.024671530986115457,0.5278092900030013
patch,d3_at_q8_9/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.04096888863980321,0.5334260150814758
patch,d3_at_q8_9/Z/r50,d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.040955293461117044,0.5330737982449568
pooled,pool:d3/Z/r50 without q6_3 (8 patches),d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,platt,0.01899800491280403,0.5267596702193836
pooled,pool:d3/Z/r50 without q6_3 (8 patches),d3_at_q6_3/Z/r50,3,Z,50,q6_3,mwpm_gap,si1000,isotonic,0.01996843570728058,0.5259734446000847
same,d3_at_q6_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.013921030210222174,0.05980091324447236
same,d3_at_q6_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.0014058597215611097,0.05528599093150607
sim,sim:d3_at_q6_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.015843306570559858,0.10635813062037185
sim,sim:d3_at_q6_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.01673612078071218,0.15103160767874305
basis,d3_at_q6_7/Z/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.010305365828427985,0.06702987555854417
basis,d3_at_q6_7/Z/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.009943950067074622,0.06579817552565619
patch,d3_at_q10_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.01204462790226541,0.07051266981614807
patch,d3_at_q10_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.011702752379578263,0.07379843399119161
patch,d3_at_q2_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.011213592868048003,0.07058114691519422
patch,d3_at_q2_7/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.010652160426429387,0.06929183232317684
patch,d3_at_q4_5/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.010401215970126174,0.06645280674453766
patch,d3_at_q4_5/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.009462004536767805,0.06323630310718903
patch,d3_at_q4_9/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.011362777371828605,0.06878775311223653
patch,d3_at_q4_9/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.01155626046674058,0.06785681350129431
patch,d3_at_q6_11/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.012002368094129318,0.07090470416179964
patch,d3_at_q6_11/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.01150747003011158,0.06896536590404133
patch,d3_at_q6_3/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.012386676515675989,0.06933242346532369
patch,d3_at_q6_3/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.011892986021006262,0.07216344992465692
patch,d3_at_q8_5/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.009956433899595997,0.06522956785457289
patch,d3_at_q8_5/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.00888132254808394,0.06942406652712907
patch,d3_at_q8_9/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.013978695971279756,0.05993930077990285
patch,d3_at_q8_9/X/r01,d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.017579899758624007,0.06592682652464776
pooled,pool:d3/X/r1 without q6_7 (8 patches),d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,platt,0.009629957319282186,0.065212582773986
pooled,pool:d3/X/r1 without q6_7 (8 patches),d3_at_q6_7/X/r01,3,X,1,q6_7,mwpm_gap,si1000,isotonic,0.009854074085082562,0.06402740231921607
same,d3_at_q6_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.016889151849528158,0.30987998703643227
same,d3_at_q6_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.006454873644148397,0.3083878641511908
sim,sim:d3_at_q6_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.07027428866258009,0.3803103278537665
sim,sim:d3_at_q6_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.06921333625078131,0.38482055873278104
basis,d3_at_q6_7/Z/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.03216527273598348,0.3173593740355404
basis,d3_at_q6_7/Z/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.028484749417574874,0.3169141572032977
patch,d3_at_q10_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.030557775155885626,0.31936220545980953
patch,d3_at_q10_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.03047335377166741,0.319278426313228
patch,d3_at_q2_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.030243264068541862,0.3182790781556222
patch,d3_at_q2_7/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.030798204808007285,0.31851939043106114
patch,d3_at_q4_5/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.027144590383174575,0.31706408807435654
patch,d3_at_q4_5/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.03090543169955133,0.3171203608795289
patch,d3_at_q4_9/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.030683879835631502,0.3160036832704316
patch,d3_at_q4_9/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.0303557817337567,0.318147854738725
patch,d3_at_q6_11/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.030038575656384993,0.3168367023178842
patch,d3_at_q6_11/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.030131074426478905,0.3171543762204515
patch,d3_at_q6_3/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.036879707307899634,0.32280754879734636
patch,d3_at_q6_3/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.035442998714923145,0.32540721003626694
patch,d3_at_q8_5/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.02522670740229712,0.3154809683956261
patch,d3_at_q8_5/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.02666035307618848,0.3151045404787927
patch,d3_at_q8_9/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.02195242388160576,0.3104254395733145
patch,d3_at_q8_9/X/r10,d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.02098266306015531,0.31222813416646483
pooled,pool:d3/X/r10 without q6_7 (8 patches),d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,platt,0.02660278365523383,0.3153110688824455
pooled,pool:d3/X/r10 without q6_7 (8 patches),d3_at_q6_7/X/r10,3,X,10,q6_7,mwpm_gap,si1000,isotonic,0.02650650127274796,0.3148112720656103
same,d3_at_q6_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.007956955823854651,0.5753123402714512
same,d3_at_q6_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.00922644287699501,0.5767109696882391
sim,sim:d3_at_q6_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.16667702566880316,0.7318956402677378
sim,sim:d3_at_q6_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.16380988545035519,0.7294481096957546
basis,d3_at_q6_7/Z/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.06395162466502298,0.5901254222845805
basis,d3_at_q6_7/Z/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.04839426654996543,0.5834350406136313
patch,d3_at_q10_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.06175194418389461,0.5876986261427682
patch,d3_at_q10_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.06196446687858416,0.5886565978269247
patch,d3_at_q2_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.06132094834666319,0.5913062296163663
patch,d3_at_q2_7/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.06251393659331095,0.5935323133296357
patch,d3_at_q4_5/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.052961477637418486,0.5888018277102682
patch,d3_at_q4_5/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.06219769489661701,0.593302717730328
patch,d3_at_q4_9/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.05711353278622078,0.584990818645571
patch,d3_at_q4_9/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.055900273343360764,0.5863932584437137
patch,d3_at_q6_11/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.054257483351569984,0.5855093653710405
patch,d3_at_q6_11/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.05312381322151672,0.5850666613885058
patch,d3_at_q6_3/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,platt,0.05928773884536449,0.5865794671148243
patch,d3_at_q6_3/X/r30,d3_at_q6_7/X/r30,3,X,30,q6_7,mwpm_gap,si1000,isotonic,0.04713103870347677,0.5879280563586945
