key,distance,patch,basis,rounds,source,decoder,prior,shots,errors,test_shots,test_errors,agree_with_google_cm,seconds
d3_at_q8_5/Z/r210,3,q8_5,Z,210,ours,pymatching,rl,50000,24028,15000,7146,28046,0.7
d3_at_q8_5/Z/r210,3,q8_5,Z,210,ours,pymatching_correlated,rl,50000,22758,15000,6842,35606,2.1
d3_at_q8_5/Z/r210,3,q8_5,Z,210,google,correlated_matching,si1000,50000,23061,15000,6879,,
d3_at_q8_5/Z/r210,3,q8_5,Z,210,google,correlated_matching,rl,50000,22664,15000,6795,,
d3_at_q8_5/Z/r210,3,q8_5,Z,210,google,harmony,si1000,50000,22591,15000,6770,,
d3_at_q8_5/Z/r210,3,q8_5,Z,210,google,harmony,rl,50000,22436,15000,6795,,
d3_at_q8_5/Z/r210,3,q8_5,Z,210,google,libra,rl,50000,22221,15000,6737,,
d3_at_q8_5/X/r210,3,q8_5,X,210,ours,pymatching,si1000,50000,24577,15000,7454,27052,0.82
d3_at_q8_5/X/r210,3,q8_5,X,210,ours,pymatching_correlated,si1000,50000,24497,15000,7360,35130,2.43
d3_at_q8_5/X/r210,3,q8_5,X,210,ours,pymatching,rl,50000,24578,15000,7445,26680,0.78
d3_at_q8_5/X/r210,3,q8_5,X,210,ours,pymatching_correlated,rl,50000,24614,15000,7382,30116,2.33
d3_at_q8_5/X/r210,3,q8_5,X,210,google,correlated_matching,si1000,50000,24265,15000,7249,,
d3_at_q8_5/X/r210,3,q8_5,X,210,google,correlated_matching,rl,50000,24214,15000,7215,,
d3_at_q8_5/X/r210,3,q8_5,X,210,google,harmony,si1000,50000,24143,15000,7246,,
d3_at_q8_5/X/r210,3,q8_5,X,210,google,harmony,rl,50000,24058,15000,7261,,
d3_at_q8_5/X/r210,3,q8_5,X,210,google,libra,rl,50000,24316,15000,7356,,
d3_at_q8_9/X/r210,3,q8_9,X,210,ours,pymatching,si1000,50000,24900,15000,7406,25462,1.06
d3_at_q8_9/X/r210,3,q8_9,X,210,ours,pymatching_correlated,si1000,50000,24876,15000,7456,30958,3.13
d3_at_q8_9/X/r210,3,q8_9,X,210,ours,pymatching,rl,50000,25002,15000,7458,25883,0.97
d3_at_q8_9/X/r210,3,q8_9,X,210,ours,pymatching_correlated,rl,50000,24875,15000,7422,29250,2.9
d3_at_q8_9/X/r210,3,q8_9,X,210,google,correlated_matching,si1000,50000,24896,15000,7484,,
d3_at_q8_9/X/r210,3,q8_9,X,210,google,correlated_matching,rl,50000,24637,15000,7409,,
d3_at_q8_9/X/r210,3,q8_9,X,210,google,harmony,si1000,50000,24845,15000,7430,,
d3_at_q8_9/X/r210,3,q8_9,X,210,google,harmony,rl,50000,24638,15000,7478,,
d3_at_q8_9/X/r210,3,q8_9,X,210,google,libra,rl,50000,24499,15000,7335,,
d3_at_q8_9/Z/r210,3,q8_9,Z,210,ours,pymatching,si1000,50000,24941,15000,7443,25587,1.09
d3_at_q8_9/Z/r210,3,q8_9,Z,210,ours,pymatching_correlated,si1000,50000,24804,15000,7318,30134,3.13
d3_at_q8_9/Z/r210,3,q8_9,Z,210,ours,pymatching,rl,50000,24943,15000,7503,26082,1.05
d3_at_q8_9/Z/r210,3,q8_9,Z,210,ours,pymatching_correlated,rl,50000,24736,15000,7522,32137,3.07
d3_at_q8_9/Z/r210,3,q8_9,Z,210,google,correlated_matching,si1000,50000,24700,15000,7411,,
d3_at_q8_9/Z/r210,3,q8_9,Z,210,google,correlated_matching,rl,50000,24663,15000,7406,,
d3_at_q8_9/Z/r210,3,q8_9,Z,210,google,harmony,si1000,50000,24681,15000,7381,,
d3_at_q8_9/Z/r210,3,q8_9,Z,210,google,harmony,rl,50000,24794,15000,7444,,
d3_at_q8_9/Z/r210,3,q8_9,Z,210,google,libra,rl,50000,24616,15000,7421,,
d5_at_q4_7/Z/r70,5,q4_7,Z,70,ours,pymatching,si1000,50000,12939,15000,3894,38857,1.45
d5_at_q4_7/Z/r70,5,q4_7,Z,70,ours,pymatching_correlated,si1000,50000,9743,15000,2930,46421,3.84
d5_at_q4_7/Z/r70,5,q4_7,Z,70,ours,pymatching,rl,50000,12637,15000,3855,39318,1.46
d5_at_q4_7/Z/r70,5,q4_7,Z,70,ours,pymatching_correlated,rl,50000,9031,15000,2690,45600,3.93
d5_at_q4_7/Z/r70,5,q4_7,Z,70,google,correlated_matching,si1000,50000,9562,15000,2912,,
d5_at_q4_7/Z/r70,5,q4_7,Z,70,google,correlated_matching,rl,50000,8841,15000,2662,,
d5_at_q4_7/Z/r70,5,q4_7,Z,70,google,harmony,si1000,50000,8580,15000,2582,,
d5_at_q4_7/Z/r70,5,q4_7,Z,70,google,harmony,rl,50000,8243,15000,2457,,
d5_at_q4_7/Z/r70,5,q4_7,Z,70,google,libra,rl,50000,7863,15000,2377,,
d5_at_q4_7/X/r70,5,q4_7,X,70,ours,pymatching,si1000,50000,15803,15000,4830,36464,1.49
d5_at_q4_7/X/r70,5,q4_7,X,70,ours,pymatching_correlated,si1000,50000,12130,15000,3658,45727,4.02
d5_at_q4_7/X/r70,5,q4_7,X,70,ours,pymatching,rl,50000,15486,15000,4726,36804,1.54
d5_at_q4_7/X/r70,5,q4_7,X,70,ours,pymatching_correlated,rl,50000,11572,15000,3480,43476,4.05
d5_at_q4_7/X/r70,5,q4_7,X,70,google,correlated_matching,si1000,50000,12109,15000,3683,,
d5_at_q4_7/X/r70,5,q4_7,X,70,google,correlated_matching,rl,50000,11764,15000,3557,,
d5_at_q4_7/X/r70,5,q4_7,X,70,google,harmony,si1000,50000,11308,15000,3470,,
d5_at_q4_7/X/r70,5,q4_7,X,70,google,harmony,rl,50000,10992,15000,3377,,
d5_at_q4_7/X/r70,5,q4_7,X,70,google,libra,rl,50000,10434,15000,3204,,
d5_at_q6_5/Z/r70,5,q6_5,Z,70,ours,pymatching,si1000,50000,12738,15000,3825,38812,1.47
d5_at_q6_5/Z/r70,5,q6_5,Z,70,ours,pymatching_correlated,si1000,50000,9722,15000,2897,46344,4.0
d5_at_q6_5/Z/r70,5,q6_5,Z,70,ours,pymatching,rl,50000,12628,15000,3852,39089,1.49
d5_at_q6_5/Z/r70,5,q6_5,Z,70,ours,pymatching_correlated,rl,50000,9177,15000,2753,45294,4.03
d5_at_q6_5/Z/r70,5,q6_5,Z,70,google,correlated_matching,si1000,50000,9662,15000,2877,,
d5_at_q6_5/Z/r70,5,q6_5,Z,70,google,correlated_matching,rl,50000,8515,15000,2508,,
d5_at_q6_5/Z/r70,5,q6_5,Z,70,google,harmony,si1000,50000,8638,15000,2575,,
d5_at_q6_5/Z/r70,5,q6_5,Z,70,google,harmony,rl,50000,7939,15000,2386,,
d5_at_q6_5/Z/r70,5,q6_5,Z,70,google,libra,rl,50000,7470,15000,2254,,
d5_at_q6_5/X/r70,5,q6_5,X,70,ours,pymatching,si1000,50000,16664,15000,4991,35740,1.56
d5_at_q6_5/X/r70,5,q6_5,X,70,ours,pymatching_correlated,si1000,50000,12699,15000,3831,45491,4.2
d5_at_q6_5/X/r70,5,q6_5,X,70,ours,pymatching,rl,50000,16270,15000,4890,35970,1.59
d5_at_q6_5/X/r70,5,q6_5,X,70,ours,pymatching_correlated,rl,50000,12455,15000,3767,42533,4.22
d5_at_q6_5/X/r70,5,q6_5,X,70,google,correlated_matching,si1000,50000,12606,15000,3833,,
d5_at_q6_5/X/r70,5,q6_5,X,70,google,correlated_matching,rl,50000,12004,15000,3667,,
d5_at_q6_5/X/r70,5,q6_5,X,70,google,harmony,si1000,50000,11859,15000,3616,,
d5_at_q6_5/X/r70,5,q6_5,X,70,google,harmony,rl,50000,11350,15000,3492,,
d5_at_q6_5/X/r70,5,q6_5,X,70,google,libra,rl,50000,10971,15000,3394,,
d5_at_q6_9/Z/r70,5,q6_9,Z,70,ours,pymatching,si1000,50000,15310,15000,4636,36705,1.61
d5_at_q6_9/Z/r70,5,q6_9,Z,70,ours,pymatching_correlated,si1000,50000,12272,15000,3688,45311,4.39
d5_at_q6_9/Z/r70,5,q6_9,Z,70,ours,pymatching,rl,50000,14926,15000,4528,37431,1.61
d5_at_q6_9/Z/r70,5,q6_9,Z,70,ours,pymatching_correlated,rl,50000,11503,15000,3492,44514,4.41
d5_at_q6_9/Z/r70,5,q6_9,Z,70,google,correlated_matching,si1000,50000,12083,15000,3629,,
d5_at_q6_9/Z/r70,5,q6_9,Z,70,google,correlated_matching,rl,50000,11061,15000,3330,,
d5_at_q6_9/Z/r70,5,q6_9,Z,70,google,harmony,si1000,50000,11178,15000,3329,,
d5_at_q6_9/Z/r70,5,q6_9,Z,70,google,harmony,rl,50000,10343,15000,3090,,
d5_at_q6_9/Z/r70,5,q6_9,Z,70,google,libra,rl,50000,9868,15000,2954,,
d5_at_q6_9/X/r70,5,q6_9,X,70,ours,pymatching,si1000,50000,16888,15000,4969,35548,1.64
d5_at_q6_9/X/r70,5,q6_9,X,70,ours,pymatching_correlated,si1000,50000,13111,15000,3932,45183,4.45
d5_at_q6_9/X/r70,5,q6_9,X,70,ours,pymatching,rl,50000,16746,15000,4954,35919,1.72
d5_at_q6_9/X/r70,5,q6_9,X,70,ours,pymatching_correlated,rl,50000,12996,15000,3923,42899,4.66
d5_at_q6_9/X/r70,5,q6_9,X,70,google,correlated_matching,si1000,50000,13016,15000,3878,,
d5_at_q6_9/X/r70,5,q6_9,X,70,google,correlated_matching,rl,50000,12877,15000,3875,,
d5_at_q6_9/X/r70,5,q6_9,X,70,google,harmony,si1000,50000,12284,15000,3682,,
d5_at_q6_9/X/r70,5,q6_9,X,70,google,harmony,rl,50000,12243,15000,3650,,
d5_at_q6_9/X/r70,5,q6_9,X,70,google,libra,rl,50000,11647,15000,3448,,
d3_at_q10_7/X/r190,3,q10_7,X,190,ours,pymatching,si1000,50000,23864,15000,7120,28944,0.66
d3_at_q10_7/X/r190,3,q10_7,X,190,ours,pymatching_correlated,si1000,50000,22815,15000,6804,37871,1.96
d3_at_q10_7/X/r190,3,q10_7,X,190,ours,pymatching,rl,50000,23633,15000,7044,30368,0.67
d3_at_q10_7/X/r190,3,q10_7,X,190,ours,pymatching_correlated,rl,50000,22575,15000,6751,37310,1.95
d3_at_q10_7/X/r190,3,q10_7,X,190,google,correlated_matching,si1000,50000,22598,15000,6664,,
d3_at_q10_7/X/r190,3,q10_7,X,190,google,correlated_matching,rl,50000,22329,15000,6667,,
d3_at_q10_7/X/r190,3,q10_7,X,190,google,harmony,si1000,50000,22598,15000,6718,,
d3_at_q10_7/X/r190,3,q10_7,X,190,google,harmony,rl,50000,22095,15000,6591,,
d3_at_q10_7/X/r190,3,q10_7,X,190,google,libra,rl,50000,21924,15000,6597,,
d3_at_q10_7/Z/r190,3,q10_7,Z,190,ours,pymatching,si1000,50000,24209,15000,7290,27149,0.7
d3_at_q10_7/Z/r190,3,q10_7,Z,190,ours,pymatching_correlated,si1000,50000,23553,15000,7057,34693,1.99
d3_at_q10_7/Z/r190,3,q10_7,Z,190,ours,pymatching,rl,50000,24081,15000,7298,28192,0.71
d3_at_q10_7/Z/r190,3,q10_7,Z,190,ours,pymatching_correlated,rl,50000,23074,15000,6940,33343,2.04
d3_at_q10_7/Z/r190,3,q10_7,Z,190,google,correlated_matching,si1000,50000,23060,15000,6883,,
d3_at_q10_7/Z/r190,3,q10_7,Z,190,google,correlated_matching,rl,50000,22545,15000,6697,,
d3_at_q10_7/Z/r190,3,q10_7,Z,190,google,harmony,si1000,50000,22669,15000,6757,,
d3_at_q10_7/Z/r190,3,q10_7,Z,190,google,harmony,rl,50000,22312,15000,6617,,
d3_at_q10_7/Z/r190,3,q10_7,Z,190,google,libra,rl,50000,22057,15000,6661,,
d3_at_q2_7/X/r190,3,q2_7,X,190,ours,pymatching,si1000,50000,23856,15000,7127,28524,0.63
d3_at_q2_7/X/r190,3,q2_7,X,190,ours,pymatching_correlated,si1000,50000,23275,15000,6987,37683,1.89
d3_at_q2_7/X/r190,3,q2_7,X,190,ours,pymatching,rl,50000,23560,15000,7024,29132,0.61
d3_at_q2_7/X/r190,3,q2_7,X,190,ours,pymatching_correlated,rl,50000,22801,15000,6855,35527,1.86
d3_at_q2_7/X/r190,3,q2_7,X,190,google,correlated_matching,si1000,50000,23132,15000,6898,,
d3_at_q2_7/X/r190,3,q2_7,X,190,google,correlated_matching,rl,50000,22558,15000,6809,,
d3_at_q2_7/X/r190,3,q2_7,X,190,google,harmony,si1000,50000,23027,15000,6948,,
d3_at_q2_7/X/r190,3,q2_7,X,190,google,harmony,rl,50000,22707,15000,6918,,
d3_at_q2_7/X/r190,3,q2_7,X,190,google,libra,rl,50000,22427,15000,6793,,
d3_at_q2_7/Z/r190,3,q2_7,Z,190,ours,pymatching,si1000,50000,23843,15000,7118,27917,0.65
d3_at_q2_7/Z/r190,3,q2_7,Z,190,ours,pymatching_correlated,si1000,50000,23484,15000,7021,35350,1.85
d3_at_q2_7/Z/r190,3,q2_7,Z,190,ours,pymatching,rl,50000,23546,15000,7055,29473,0.59
d3_at_q2_7/Z/r190,3,q2_7,Z,190,ours,pymatching_correlated,rl,50000,22337,15000,6749,36344,1.81
d3_at_q2_7/Z/r190,3,q2_7,Z,190,google,correlated_matching,si1000,50000,22788,15000,6823,,
d3_at_q2_7/Z/r190,3,q2_7,Z,190,google,correlated_matching,rl,50000,22123,15000,6651,,
d3_at_q2_7/Z/r190,3,q2_7,Z,190,google,harmony,si1000,50000,22290,15000,6663,,
d3_at_q2_7/Z/r190,3,q2_7,Z,190,google,harmony,rl,50000,21927,15000,6520,,
d3_at_q2_7/Z/r190,3,q2_7,Z,190,google,libra,rl,50000,21745,15000,6506,,
d5_at_q8_7/X/r70,5,q8_7,X,70,ours,pymatching,si1000,50000,16938,15000,5102,35336,1.7
d5_at_q8_7/X/r70,5,q8_7,X,70,ours,pymatching_correlated,si1000,50000,12851,15000,3887,45215,4.46
d5_at_q8_7/X/r70,5,q8_7,X,70,ours,pymatching,rl,50000,16289,15000,4871,36180,1.72
d5_at_q8_7/X/r70,5,q8_7,X,70,ours,pymatching_correlated,rl,50000,12484,15000,3767,43593,4.58
d5_at_q8_7/X/r70,5,q8_7,X,70,google,correlated_matching,si1000,50000,12926,15000,3898,,
d5_at_q8_7/X/r70,5,q8_7,X,70,google,correlated_matching,rl,50000,12041,15000,3631,,
d5_at_q8_7/X/r70,5,q8_7,X,70,google,harmony,si1000,50000,12089,15000,3654,,
d5_at_q8_7/X/r70,5,q8_7,X,70,google,harmony,rl,50000,11476,15000,3492,,
d5_at_q8_7/X/r70,5,q8_7,X,70,google,libra,rl,50000,10927,15000,3299,,
d5_at_q8_7/Z/r70,5,q8_7,Z,70,ours,pymatching,si1000,50000,15139,15000,4524,36837,1.6
d5_at_q8_7/Z/r70,5,q8_7,Z,70,ours,pymatching_correlated,si1000,50000,11528,15000,3452,45726,4.45
d5_at_q8_7/Z/r70,5,q8_7,Z,70,ours,pymatching,rl,50000,14849,15000,4398,36953,1.69
d5_at_q8_7/Z/r70,5,q8_7,Z,70,ours,pymatching_correlated,rl,50000,10881,15000,3230,43821,4.57
d5_at_q8_7/Z/r70,5,q8_7,Z,70,google,correlated_matching,si1000,50000,11406,15000,3424,,
d5_at_q8_7/Z/r70,5,q8_7,Z,70,google,correlated_matching,rl,50000,10494,15000,3139,,
d5_at_q8_7/Z/r70,5,q8_7,Z,70,google,harmony,si1000,50000,10421,15000,3124,,
d5_at_q8_7/Z/r70,5,q8_7,Z,70,google,harmony,rl,50000,9824,15000,2945,,
d5_at_q8_7/Z/r70,5,q8_7,Z,70,google,libra,rl,50000,9395,15000,2801,,
d3_at_q4_5/X/r190,3,q4_5,X,190,ours,pymatching,si1000,50000,24334,15000,7289,27744,0.69
d3_at_q4_5/X/r190,3,q4_5,X,190,ours,pymatching_correlated,si1000,50000,24080,15000,7279,35806,2.04
d3_at_q4_5/X/r190,3,q4_5,X,190,ours,pymatching,rl,50000,24175,15000,7233,29481,0.74
d3_at_q4_5/X/r190,3,q4_5,X,190,ours,pymatching_correlated,rl,50000,23395,15000,7063,38033,2.17
d3_at_q4_5/X/r190,3,q4_5,X,190,google,correlated_matching,si1000,50000,23698,15000,7137,,
d3_at_q4_5/X/r190,3,q4_5,X,190,google,correlated_matching,rl,50000,23220,15000,6985,,
d3_at_q4_5/X/r190,3,q4_5,X,190,google,harmony,si1000,50000,23664,15000,7179,,
d3_at_q4_5/X/r190,3,q4_5,X,190,google,harmony,rl,50000,22864,15000,6918,,
d3_at_q4_5/X/r190,3,q4_5,X,190,google,libra,rl,50000,22781,15000,6830,,
d3_at_q4_9/X/r190,3,q4_9,X,190,ours,pymatching,si1000,50000,24367,15000,7390,27803,0.68
d3_at_q4_9/X/r190,3,q4_9,X,190,ours,pymatching_correlated,si1000,50000,23717,15000,7145,36253,1.99
d3_at_q4_9/X/r190,3,q4_9,X,190,ours,pymatching,rl,50000,24402,15000,7263,27786,0.6
d3_at_q4_9/X/r190,3,q4_9,X,190,ours,pymatching_correlated,rl,50000,23631,15000,7033,33027,1.78
d3_at_q4_9/X/r190,3,q4_9,X,190,google,correlated_matching,si1000,50000,23662,15000,7092,,
d3_at_q4_9/X/r190,3,q4_9,X,190,google,correlated_matching,rl,50000,23544,15000,7088,,
d3_at_q4_9/X/r190,3,q4_9,X,190,google,harmony,si1000,50000,23461,15000,7093,,
d3_at_q4_9/X/r190,3,q4_9,X,190,google,harmony,rl,50000,23272,15000,7024,,
d3_at_q4_9/X/r190,3,q4_9,X,190,google,libra,rl,50000,23237,15000,6943,,
d3_at_q4_5/Z/r190,3,q4_5,Z,190,ours,pymatching,si1000,50000,23882,15000,7101,27612,0.69
d3_at_q4_5/Z/r190,3,q4_5,Z,190,ours,pymatching_correlated,si1000,50000,23322,15000,7084,36354,2.0
d3_at_q4_5/Z/r190,3,q4_5,Z,190,ours,pymatching,rl,50000,23679,15000,7164,29148,0.75
d3_at_q4_5/Z/r190,3,q4_5,Z,190,ours,pymatching_correlated,rl,50000,22666,15000,6686,38039,2.13
d3_at_q4_5/Z/r190,3,q4_5,Z,190,google,correlated_matching,si1000,50000,23012,15000,6991,,
d3_at_q4_5/Z/r190,3,q4_5,Z,190,google,correlated_matching,rl,50000,22525,15000,6766,,
d3_at_q4_5/Z/r190,3,q4_5,Z,190,google,harmony,si1000,50000,22671,15000,6909,,
d3_at_q4_5/Z/r190,3,q4_5,Z,190,google,harmony,rl,50000,22402,15000,6709,,
d3_at_q4_5/Z/r190,3,q4_5,Z,190,google,libra,rl,50000,21978,15000,6589,,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,ours,pymatching,si1000,50000,24258,15000,7212,27207,0.69
d3_at_q4_9/Z/r190,3,q4_9,Z,190,ours,pymatching_correlated,si1000,50000,23944,15000,7116,34647,2.02
d3_at_q4_9/Z/r190,3,q4_9,Z,190,ours,pymatching,rl,50000,24298,15000,7263,29984,0.64
d3_at_q4_9/Z/r190,3,q4_9,Z,190,ours,pymatching_correlated,rl,50000,23555,15000,7010,40147,1.92
d3_at_q4_9/Z/r190,3,q4_9,Z,190,google,correlated_matching,si1000,50000,23965,15000,7125,,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,google,correlated_matching,rl,50000,23404,15000,6978,,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,google,harmony,si1000,50000,23292,15000,6946,,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,google,harmony,rl,50000,23213,15000,6873,,
d3_at_q4_9/Z/r190,3,q4_9,Z,190,google,libra,rl,50000,23021,15000,6846,,
d3_at_q6_11/Z/r190,3,q6_11,Z,190,ours,pymatching,si1000,50000,24502,15000,7342,26459,0.8
d3_at_q6_11/Z/r190,3,q6_11,Z,190,ours,pymatching_correlated,si1000,50000,24445,15000,7328,31468,2.27
d3_at_q6_11/Z/r190,3,q6_11,Z,190,ours,pymatching,rl,50000,24397,15000,7231,27036,0.75
d3_at_q6_11/Z/r190,3,q6_11,Z,190,ours,pymatching_correlated,rl,50000,24162,15000,7293,30695,2.12
d3_at_q6_11/Z/r190,3,q6_11,Z,190,google,correlated_matching,si1000,50000,24249,15000,7203,,
d3_at_q6_11/Z/r190,3,q6_11,Z,190,google,correlated_matching,rl,50000,23859,15000,7174,,
d3_at_q6_11/Z/r190,3,q6_11,Z,190,google,harmony,si1000,50000,23876,15000,7150,,
d3_at_q6_11/Z/r190,3,q6_11,Z,190,google,harmony,rl,50000,23624,15000,7057,,
d3_at_q6_11/Z/r190,3,q6_11,Z,190,google,libra,rl,50000,23549,15000,7025,,
d3_at_q6_11/X/r190,3,q6_11,X,190,ours,pymatching,si1000,50000,24492,15000,7338,26998,0.83
d3_at_q6_11/X/r190,3,q6_11,X,190,ours,pymatching_correlated,si1000,50000,24275,15000,7269,35161,2.39
d3_at_q6_11/X/r190,3,q6_11,X,190,ours,pymatching,rl,50000,24747,15000,7297,26752,0.83
d3_at_q6_11/X/r190,3,q6_11,X,190,ours,pymatching_correlated,rl,50000,24132,15000,7270,29219,2.32
d3_at_q6_11/X/r190,3,q6_11,X,190,google,correlated_matching,si1000,50000,23996,15000,7185,,
d3_at_q6_11/X/r190,3,q6_11,X,190,google,correlated_matching,rl,50000,23805,15000,7103,,
d3_at_q6_11/X/r190,3,q6_11,X,190,google,harmony,si1000,50000,23959,15000,7230,,
d3_at_q6_11/X/r190,3,q6_11,X,190,google,harmony,rl,50000,23610,15000,7107,,
d3_at_q6_11/X/r190,3,q6_11,X,190,google,libra,rl,50000,23514,15000,7058,,
d3_at_q6_3/X/r190,3,q6_3,X,190,ours,pymatching,si1000,50000,23684,15000,7132,28412,0.65
d3_at_q6_3/X/r190,3,q6_3,X,190,ours,pymatching_correlated,si1000,50000,23137,15000,6973,37187,1.88
d3_at_q6_3/X/r190,3,q6_3,X,190,ours,pymatching,rl,50000,24004,15000,7177,27480,0.66
d3_at_q6_3/X/r190,3,q6_3,X,190,ours,pymatching_correlated,rl,50000,23215,15000,6918,31811,1.92
d3_at_q6_3/X/r190,3,q6_3,X,190,google,correlated_matching,si1000,50000,22948,15000,6923,,
d3_at_q6_3/X/r190,3,q6_3,X,190,google,correlated_matching,rl,50000,22254,15000,6636,,
d3_at_q6_3/X/r190,3,q6_3,X,190,google,harmony,si1000,50000,22441,15000,6767,,
d3_at_q6_3/X/r190,3,q6_3,X,190,google,harmony,rl,50000,22019,15000,6537,,
d3_at_q6_3/X/r190,3,q6_3,X,190,google,libra,rl,50000,21756,15000,6497,,
d3_at_q6_3/Z/r190,3,q6_3,Z,190,ours,pymatching,si1000,50000,24395,15000,7334,27279,0.69
d3_at_q6_3/Z/r190,3,q6_3,Z,190,ours,pymatching_correlated,si1000,50000,23685,15000,7143,33943,2.02
d3_at_q6_3/Z/r190,3,q6_3,Z,190,ours,pymatching,rl,50000,24199,15000,7270,28505,0.66
d3_at_q6_3/Z/r190,3,q6_3,Z,190,ours,pymatching_correlated,rl,50000,23795,15000,7050,34283,1.95
d3_at_q6_3/Z/r190,3,q6_3,Z,190,google,correlated_matching,si1000,50000,23246,15000,6888,,
d3_at_q6_3/Z/r190,3,q6_3,Z,190,google,correlated_matching,rl,50000,23464,15000,6985,,
d3_at_q6_3/Z/r190,3,q6_3,Z,190,google,harmony,si1000,50000,22975,15000,6840,,
d3_at_q6_3/Z/r190,3,q6_3,Z,190,google,harmony,rl,50000,23463,15000,7024,,
d3_at_q6_3/Z/r190,3,q6_3,Z,190,google,libra,rl,50000,23376,15000,6939,,
d3_at_q8_5/X/r190,3,q8_5,X,190,ours,pymatching,si1000,50000,24189,15000,7254,28038,0.65
d3_at_q8_5/X/r190,3,q8_5,X,190,ours,pymatching_correlated,si1000,50000,24052,15000,7224,36975,1.93
d3_at_q8_5/X/r190,3,q8_5,X,190,ours,pymatching,rl,50000,24103,15000,7296,28018,0.61
d3_at_q8_5/X/r190,3,q8_5,X,190,ours,pymatching_correlated,rl,50000,23755,15000,7147,32402,1.81
d3_at_q8_5/X/r190,3,q8_5,X,190,google,correlated_matching,si1000,50000,23819,15000,7136,,
d3_at_q8_5/X/r190,3,q8_5,X,190,google,correlated_matching,rl,50000,23535,15000,7049,,
d3_at_q8_5/X/r190,3,q8_5,X,190,google,harmony,si1000,50000,23745,15000,7118,,
d3_at_q8_5/X/r190,3,q8_5,X,190,google,harmony,rl,50000,23626,15000,7056,,
d3_at_q8_5/X/r190,3,q8_5,X,190,google,libra,rl,50000,23464,15000,7026,,
d3_at_q8_5/Z/r190,3,q8_5,Z,190,ours,pymatching,si1000,50000,24278,15000,7322,26867,0.7
d3_at_q8_5/Z/r190,3,q8_5,Z,190,ours,pymatching_correlated,si1000,50000,23818,15000,7151,34097,2.01
d3_at_q8_5/Z/r190,3,q8_5,Z,190,ours,pymatching,rl,50000,24385,15000,7364,27275,0.66
d3_at_q8_5/Z/r190,3,q8_5,Z,190,ours,pymatching_correlated,rl,50000,23527,15000,6985,33781,1.97
d3_at_q8_5/Z/r190,3,q8_5,Z,190,google,correlated_matching,si1000,50000,23817,15000,7149,,
d3_at_q8_5/Z/r190,3,q8_5,Z,190,google,correlated_matching,rl,50000,23992,15000,7219,,
d3_at_q8_5/Z/r190,3,q8_5,Z,190,google,harmony,si1000,50000,23496,15000,7034,,
d3_at_q8_5/Z/r190,3,q8_5,Z,190,google,harmony,rl,50000,23596,15000,7039,,
d3_at_q8_5/Z/r190,3,q8_5,Z,190,google,libra,rl,50000,23463,15000,7036,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,ours,pymatching,si1000,50000,24702,15000,7408,26118,0.92
d3_at_q6_7/Z/r190,3,q6_7,Z,190,ours,pymatching_correlated,si1000,50000,24718,15000,7414,30972,2.72
d3_at_q6_7/Z/r190,3,q6_7,Z,190,ours,pymatching,rl,50000,24697,15000,7427,26099,0.91
d3_at_q6_7/Z/r190,3,q6_7,Z,190,ours,pymatching_correlated,rl,50000,24412,15000,7360,31344,2.47
d3_at_q6_7/Z/r190,3,q6_7,Z,190,google,correlated_matching,si1000,50000,24678,15000,7381,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,google,correlated_matching,rl,50000,24416,15000,7338,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,google,harmony,si1000,50000,24346,15000,7238,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,google,harmony,rl,50000,24244,15000,7273,,
d3_at_q6_7/Z/r190,3,q6_7,Z,190,google,libra,rl,50000,23999,15000,7143,,
d3_at_q6_7/X/r190,3,q6_7,X,190,ours,pymatching,si1000,50000,25001,15000,7537,25564,0.94
d3_at_q6_7/X/r190,3,q6_7,X,190,ours,pymatching_correlated,si1000,50000,24730,15000,7435,31629,2.83
d3_at_q6_7/X/r190,3,q6_7,X,190,ours,pymatching,rl,50000,25133,15000,7504,26278,0.9
d3_at_q6_7/X/r190,3,q6_7,X,190,ours,pymatching_correlated,rl,50000,24793,15000,7450,32624,2.62
d3_at_q6_7/X/r190,3,q6_7,X,190,google,correlated_matching,si1000,50000,24941,15000,7430,,
d3_at_q6_7/X/r190,3,q6_7,X,190,google,correlated_matching,rl,50000,24847,15000,7471,,
d3_at_q6_7/X/r190,3,q6_7,X,190,google,harmony,si1000,50000,24651,15000,7372,,
d3_at_q6_7/X/r190,3,q6_7,X,190,google,harmony,rl,50000,24721,15000,7387,,
d3_at_q6_7/X/r190,3,q6_7,X,190,google,libra,rl,50000,24632,15000,7371,,
d3_at_q10_7/X/r170,3,q10_7,X,170,ours,pymatching,si1000,50000,23771,15000,7162,29557,0.62
d3_at_q10_7/X/r170,3,q10_7,X,170,ours,pymatching_correlated,si1000,50000,22827,15000,6788,38631,1.81
d3_at_q10_7/X/r170,3,q10_7,X,170,ours,pymatching,rl,50000,23136,15000,6926,30909,0.63
